Fecha,Ocupacion,diez_dias,quince_dias,veinte_dias,treinta_dias,cienmil_10dias,cienmil_15dias,cienmil_20dias,cienmil_30dias,Estado
2020-06-07,20.0,112.0,152.0,3.848029027812071,261.0,2.1877119345936635,2.969037625519972,0.07516409847149393,5.098150133294163,19
2020-06-14,24.0,187.0,248.0,5.6646112592157385,361.0,3.6526976050804922,4.844219283743112,0.11064765764839207,7.051464360609934,19
2020-06-21,35.0,286.0,371.0,8.750847738374658,529.0,5.586478690123106,7.246795783341511,0.17093155388441258,10.33303226250043,19
2020-06-28,43.00000000000001,451.0,571.0,13.477868168478826,806.0,8.809447165194127,11.153424237973054,0.26326511647376044,15.743712672165115,19
2020-07-04,66.0,495.0,704.0,16.42737265172564,1028.0,9.668905425213067,13.75133216030303,0.320878207180337,20.080070256806128,19
2020-07-13,82.0,517.0,773.0,19.708940553616138,1344.0,10.098634555222537,15.09911897715091,0.38497753988699174,26.252543215123964,19
2020-07-20,79.0,552.0,801.0,20.158202825898766,1502.0,10.782294534783057,15.646046960799326,0.3937530437694504,29.338779694282884,19
2020-07-28,79.0,514.0,776.0,20.822329663186128,1549.0,10.040035128403064,15.157718403970383,0.40672552776960674,30.256837381121294,19
2020-08-04,73.0,395.0,670.0,17.911891464485628,1471.0,7.715591197897296,13.087205323015667,0.349875524357157,28.733252283814995,19
2020-05-01,8.0,52.0,68.0,1.8901738430686947,85.0,1.3105205311942951,1.7137576177156166,0.047636762093614386,2.142197022144521,20
2020-05-08,12.0,62.0,91.0,2.7470526519265026,128.0,1.562543710270121,2.2934109295900162,0.06923209424271956,3.2258966921705725,20
2020-05-15,18.0,108.0,138.0,4.133180136843544,203.0,2.7218503340189204,3.4779198712463986,0.10416571977803674,5.116070535239268,20
2020-05-22,27.0,113.0,163.0,5.065665899424101,251.0,2.8478619235568337,4.1079778189359635,0.12766652241088652,6.325781794803232,20
2020-05-31,28.999999999999996,151.0,199.0,6.6282096096942205,341.0,3.805550004044972,5.015261263608937,0.1670462457416077,8.593990406485666,20
2020-06-07,40.0,212.0,276.0,8.26636027368709,442.0,5.342891396407511,6.955839742492797,0.20833143955607353,11.139424515151509,20
2020-06-14,42.0,208.0,319.0,10.03052252721787,500.0,5.2420821247771805,8.039539412518849,0.2527924175101136,12.601158953791298,20
2020-06-21,46.0,206.0,312.0,10.484164249554357,576.0,5.191677488962015,7.863123187165771,0.26422524041258105,14.516535114767576,20
2020-06-28,36.0,213.0,321.0,10.68578279281502,639.0,5.368093714315093,8.089944048334013,0.2693064950359,16.10428114294528,20
2020-07-04,32.0,196.0,298.0,10.358152660016447,619.0,4.93965430988619,7.5102907364596145,0.26104945627300685,15.600234784793628,20
2020-07-13,40.0,176.0,269.0,9.425666897435889,590.0,4.4356079517345375,6.779423517139719,0.237548653640157,14.869367565473732,20
2020-07-20,39.0,153.0,265.0,8.871215903469073,560.0,3.8559546398601374,6.678614245509388,0.22357520342603016,14.113298028246255,20
2020-07-28,39.0,179.0,255.0,7.9387301408885165,524.0,4.511214905457285,6.426591066433563,0.20007440079318037,13.206014583573282,20
2020-08-04,37.0,139.0,228.0,7.9387301408885165,493.0,3.503122189153981,5.746128482928833,0.20007440079318037,12.42474272843822,20
2020-05-01,12.0,190.0,243.0,4.587540402371061,338.0,3.0799741217332213,3.939124797795646,0.07436581958793935,5.4791118586622565,21
2020-05-08,24.0,250.0,335.0,6.467945655639764,481.0,4.052597528596343,5.430480688319101,0.10484792231656466,7.797197645019365,21
2020-05-15,28.999999999999996,314.0,436.0,8.753610661768102,665.0,5.0900624959170075,7.067730089872023,0.14189944373670405,10.779909426066274,21
2020-05-22,41.0,453.0,586.0,11.493166591099229,915.0,7.343306721816575,9.499288607029829,0.1863087140913392,14.832506954662618,21
2020-05-31,48.0,477.0,709.0,14.702823833747535,1166.0,7.7323560845618236,11.49316659109923,0.23833851012813073,18.901314873373348,21
2020-06-07,47.0,453.0,709.0,15.480922559238037,1319.0,7.343306721816575,11.49316659109923,0.2509517940158378,21.38150456087431,21
2020-06-14,51.0,576.0,807.0,16.988488839875874,1521.0,9.337184705885976,13.081784822308997,0.27539003154827013,24.656003363980155,21
2020-06-21,56.00000000000001,673.0,961.0,19.54973047794876,1687.0,10.909592546981356,15.578184899924345,0.316908757678639,27.346928122968126,21
2020-06-28,55.00000000000001,661.0,1039.0,21.6084500224757,1821.0,10.715067865608733,16.842595328846404,0.3502814046315305,29.519120398295765,21
2020-07-04,62.0,643.0,999.0,22.40275913808058,1958.0,10.423280843549795,16.194179724270988,0.363157465266898,31.739943843966564,21
2020-07-13,65.0,702.0,1059.0,22.143392896250415,2098.0,11.379693860298532,17.166803131134113,0.35895303730432904,34.00939845998052,21
2020-07-20,67.0,831.0,1231.0,25.353050138898727,2249.0,13.470834185054246,19.954990230808395,0.4109828333411207,36.45716736725271,21
2020-07-28,65.0,830.0,1290.0,26.747143688735868,2349.0,13.454623794939861,20.911403247557132,0.4335816336399291,38.07820637869124,21
2020-08-04,61.0,662.0,1069.0,24.834317655238394,2300.0,10.731278255723117,17.328907032277964,0.4025739774159826,37.28389726308636,21
2020-05-01,5.0,33.0,40.0,2.305761656851644,57.0,1.6189390356617928,1.9623503462567184,0.11311780464270722,2.7963492434158237,22
2020-05-08,7.000000000000001,48.0,63.0,3.679406899231347,87.0,2.3548204155080623,3.0907017953543314,0.1805071350681498,4.268112003108363,22
2020-05-15,13.0,83.0,110.0,6.181403590708662,146.0,4.071876968482691,5.396463452205976,0.3032519869144916,7.162578763837023,22
2020-05-22,23.0,127.0,162.0,8.879635316811651,223.0,6.230462349365081,7.94751890233971,0.43562388596446827,10.940103180381206,22
2020-05-31,26.0,113.0,179.0,11.479749525601806,296.0,5.54363972817523,8.781517799498815,0.5631822614126276,14.521392562299717,22
2020-06-07,24.0,152.0,197.0,12.706218492012255,364.0,7.45693131577553,9.664575455314338,0.6233513064353442,17.85738815093614,22
2020-06-14,28.000000000000004,149.0,221.0,13.834569941109866,397.0,7.3097550398062765,10.84198566306837,0.6787068278562434,19.47632718659793,22
2020-06-21,22.0,132.0,210.0,14.276098769017626,402.0,6.475756142647171,10.302339317847773,0.7003676840644213,19.721620979880022,22
2020-06-28,20.999999999999996,120.0,196.0,12.902453526637924,419.0,5.887051038770156,9.61551669665792,0.6329783536389787,20.555619877039128,22
2020-07-04,17.0,146.0,213.0,13.981746217079118,434.0,7.162578763837023,10.449515593817026,0.6859271132589693,21.291501256885397,22
2020-07-13,19.0,171.0,264.0,15.649744011397331,460.0,8.389047730247471,12.951512285294342,0.767757014489864,22.567028981952262,22
2020-07-20,23.0,181.0,268.0,16.876212977807782,488.0,8.879635316811651,13.147747319920015,0.8279260595125807,23.940674224331964,22
2020-07-28,26.0,203.0,290.0,18.789504565408084,554.0,9.958928007252846,14.22704001036121,0.9217897697480186,27.17855229565555,22
2020-08-04,25.0,193.0,300.0,19.181974634659426,568.0,9.468340420688667,14.71762759692539,0.9410438641552878,27.865374916845404,22
2020-05-01,40.0,137.0,211.0,17.1155103818557,324.0,9.123832382545643,14.052033815453509,1.1398470647136583,21.57753059813714,23
2020-05-08,42.0,112.0,190.0,16.915718431872946,360.0,7.458899466022715,12.653490165574249,1.1265414569543546,23.975033997930158,23
2020-05-15,34.0,90.0,149.0,14.451617715419017,366.0,5.9937584994825395,9.923000182476649,0.9624389612562797,24.37461789789566,23
2020-05-22,35.0,90.0,132.0,12.720087482235174,329.0,5.9937584994825395,8.790845799241058,0.8471236940089836,21.910517181441726,23
